match_id,competition,season,period,minute,is_shootout,shootout_kick_order,team,kicker,kicker_id,body_part,outcome,end_y,direction
3794691,UEFA Euro,2020,5,121,True,1.0,France,Paul Pogba,20004.0,Right Foot,Goal,36.7,R
3794691,UEFA Euro,2020,5,122,True,3.0,Switzerland,Fabian Lukas Schär,5537.0,Right Foot,Goal,43.1,L
3794691,UEFA Euro,2020,5,123,True,2.0,France,Olivier Giroud,3604.0,Left Foot,Goal,42.8,L
3794691,UEFA Euro,2020,5,124,True,4.0,Switzerland,Manuel Obafemi Akanji,5549.0,Right Foot,Goal,36.4,R
3794691,UEFA Euro,2020,5,125,True,3.0,France,Marcus Thuram,2972.0,Right Foot,Goal,36.6,R
3794691,UEFA Euro,2020,5,125,True,5.0,Switzerland,Ruben Vargas,30401.0,Right Foot,Goal,37.1,R
3794691,UEFA Euro,2020,5,126,True,4.0,France,Presnel Kimpembe,2999.0,Left Foot,Goal,43.2,L
3794691,UEFA Euro,2020,5,127,True,6.0,Switzerland,Admir Mehmedi,8219.0,Right Foot,Goal,43.5,L
3794691,UEFA Euro,2020,5,128,True,5.0,France,Kylian Mbappé Lottin,3009.0,Right Foot,Saved,37.6,R
3788756,UEFA Euro,2020,1,10,False,,Netherlands,Memphis Depay,2988.0,Right Foot,Goal,37.1,R
3788752,UEFA Euro,2020,2,86,False,,Portugal,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Foot,Goal,42.7,L
3788742,UEFA Euro,2020,2,73,False,,Denmark,Pierre-Emile Højbjerg,3570.0,Right Foot,Saved,42.6,L
3788775,UEFA Euro,2020,1,11,False,,Spain,Álvaro Borja Morata Martín,3477.0,Right Foot,Saved,38.0,R
3773593,La Liga,2020/2021,1,34,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,37.0,R
3773585,La Liga,2020/2021,2,62,False,,Real Madrid,Sergio Ramos García,5201.0,Right Foot,Goal,37.4,R
3773587,La Liga,2020/2021,2,55,False,,Getafe,Jaime Mata Arnaiz,11550.0,Right Foot,Goal,36.6,R
3773377,La Liga,2020/2021,1,48,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Saved,37.6,R
3773695,La Liga,2020/2021,2,56,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Saved,37.4,R
3773369,La Liga,2020/2021,1,48,False,,Huesca,Rafael Mir Vicente,23812.0,Right Foot,Goal,42.3,L
3773661,La Liga,2020/2021,2,68,False,,Getafe,Enes Ünal,6760.0,Right Foot,Goal,36.7,R
3773661,La Liga,2020/2021,2,92,False,,Barcelona,Antoine Griezmann,5487.0,Left Foot,Goal,43.3,L
3773415,La Liga,2020/2021,1,31,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,37.0,R
3773415,La Liga,2020/2021,2,88,False,,Cádiz,Alejandro Fernández Iglesias,23967.0,Right Foot,Goal,37.0,R
3773477,La Liga,2020/2021,1,32,False,,Barcelona,Antoine Griezmann,5487.0,Left Foot,Saved,37.9,R
3773477,La Liga,2020/2021,2,60,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,43.3,L
69222,La Liga,2008/2009,2,80,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Saved,37.9,R
69225,La Liga,2008/2009,2,69,False,,Barcelona,Samuel Eto''o Fils,19298.0,Right Foot,Saved,43.4,L
69211,La Liga,2008/2009,2,98,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,42.5,L
69212,La Liga,2008/2009,1,5,False,,Barcelona,Samuel Eto''o Fils,19298.0,Right Foot,Goal,36.4,R
69216,La Liga,2008/2009,1,31,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,37.3,R
69209,La Liga,2008/2009,2,55,False,,Racing Santander,Nikola Žigić,26074.0,Right Foot,Goal,36.7,R
69217,La Liga,2008/2009,2,77,False,,Villarreal,Matías Ariel Fernández Fernández,26192.0,Right Foot,Goal,36.0,R
69195,La Liga,2008/2009,1,47,False,,Barcelona,Samuel Eto''o Fils,19298.0,Right Foot,Saved,37.4,R
69185,La Liga,2008/2009,2,78,False,,Atlético Madrid,Diego Forlán Corazo,26199.0,Right Foot,Goal,36.7,R
69215,La Liga,2008/2009,2,70,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,37.2,R
69183,La Liga,2008/2009,2,86,False,,Barcelona,Samuel Eto''o Fils,19298.0,Right Foot,Goal,36.5,R
2302764,Champions League,2004/2005,2,59,False,,Liverpool,Xabier Alonso Olano,20133.0,Right Foot,Saved,37.4,R
2302764,Champions League,2004/2005,5,120,True,1.0,AC Milan,Claudio Santos,34385.0,Left Foot,Off T,36.4,R
2302764,Champions League,2004/2005,5,120,True,2.0,Liverpool,Dietmar Hamann,18103.0,Right Foot,Goal,36.6,R
2302764,Champions League,2004/2005,5,121,True,2.0,AC Milan,Andrea Pirlo,19849.0,Right Foot,Saved,37.7,R
2302764,Champions League,2004/2005,5,122,True,3.0,Liverpool,Djibril Cissé,34384.0,Right Foot,Goal,42.3,L
2302764,Champions League,2004/2005,5,123,True,3.0,AC Milan,Jon Dahl Tomasson,15526.0,Right Foot,Goal,37.9,R
2302764,Champions League,2004/2005,5,124,True,4.0,Liverpool,John Arne Semundseth Riise,34386.0,Left Foot,Saved,37.0,R
2302764,Champions League,2004/2005,5,125,True,4.0,AC Milan,Ricardo Izecson dos Santos Leite,26712.0,Right Foot,Goal,37.9,R
2302764,Champions League,2004/2005,5,125,True,5.0,Liverpool,Vladimir Smicer,15280.0,Right Foot,Goal,42.2,L
267368,La Liga,2013/2014,1,14,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,38.4,R
267368,La Liga,2013/2014,2,85,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Saved,42.3,L
70302,La Liga,2013/2014,1,35,False,,Rayo Vallecano,Roberto Trashorras Gayoso,26848.0,Right Foot,Saved,36.9,R
70277,La Liga,2013/2014,1,41,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,37.1,R
70306,La Liga,2013/2014,2,76,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,37.3,R
266613,La Liga,2013/2014,2,53,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,43.8,L
265857,La Liga,2013/2014,2,54,False,,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Foot,Goal,36.4,R
265857,La Liga,2013/2014,2,64,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,43.3,L
265857,La Liga,2013/2014,2,83,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,43.7,L
266883,La Liga,2013/2014,2,91,False,,Real Betis,Jorge Molina Vidal,6630.0,Right Foot,Goal,36.6,R
18237,Champions League,2011/2012,3,94,False,,Bayern Munich,Arjen Robben,8218.0,Left Foot,Saved,42.0,L
18237,Champions League,2011/2012,5,120,True,2.0,Bayern Munich,Philipp Lahm,19295.0,Right Foot,Goal,43.4,L
18237,Champions League,2011/2012,5,120,True,1.0,Chelsea,Juan Manuel Mata García,3294.0,Left Foot,Saved,41.3,C
18237,Champions League,2011/2012,5,121,True,3.0,Bayern Munich,Mario Gómez García,5565.0,Right Foot,Goal,43.2,L
18237,Champions League,2011/2012,5,122,True,2.0,Chelsea,David Luiz Moreira Marinho,3956.0,Right Foot,Goal,43.6,L
18237,Champions League,2011/2012,5,123,True,4.0,Bayern Munich,Manuel Neuer,5570.0,Right Foot,Goal,36.6,R
18237,Champions League,2011/2012,5,123,True,3.0,Chelsea,Frank Lampard,20330.0,Right Foot,Goal,40.1,C
18237,Champions League,2011/2012,5,124,True,5.0,Bayern Munich,Ivica Olić,19289.0,Left Foot,Saved,42.6,L
18237,Champions League,2011/2012,5,125,True,4.0,Chelsea,Ashley Cole,12529.0,Left Foot,Goal,43.8,L
18237,Champions League,2011/2012,5,126,True,6.0,Bayern Munich,Bastian Schweinsteiger,18414.0,Right Foot,Saved,43.2,L
18237,Champions League,2011/2012,5,127,True,5.0,Chelsea,Didier Yves Drogba Tébily,20352.0,Right Foot,Goal,36.8,R
3888720,FIFA World Cup,1974,1,1,False,,Netherlands,Johan Neeskens,39721.0,Right Foot,Goal,40.4,C
3888720,FIFA World Cup,1974,1,25,False,,Germany,Paul Breitner,38610.0,Right Foot,Goal,36.9,R
3825908,La Liga,2015/2016,2,56,False,,Eibar,Borja González Tomás,6566.0,Right Foot,Goal,37.6,R
3825883,La Liga,2015/2016,1,45,False,,Málaga,Charles Días Barbosa de Oliveira,6707.0,Right Foot,Goal,36.9,R
3825902,La Liga,2015/2016,2,59,False,,Levante UD,José Antonio García Rabasco,24149.0,Right Foot,Goal,36.9,R
3825876,La Liga,2015/2016,2,72,False,,Real Betis,Rubén Castro Martín,6832.0,Right Foot,Goal,43.8,L
3825777,La Liga,2015/2016,1,42,False,,Levante UD,Giuseppe Rossi,7141.0,Left Foot,Goal,36.6,R
3825896,La Liga,2015/2016,1,34,False,,Granada,Youssef El-Arabi,27109.0,Right Foot,Goal,37.0,R
3825896,La Liga,2015/2016,2,84,False,,Granada,Youssef El-Arabi,27109.0,Right Foot,Goal,43.8,L
3825841,La Liga,2015/2016,2,55,False,,Getafe,Álvaro Vázquez García,24035.0,Right Foot,Goal,40.5,C
3825840,La Liga,2015/2016,1,9,False,,Valencia,Francisco Alcácer García,6402.0,Right Foot,Saved,37.0,R
3825823,La Liga,2015/2016,2,50,False,,Sevilla,Kevin Gameiro,6401.0,Right Foot,Goal,37.0,R
3825905,La Liga,2015/2016,1,44,False,,Málaga,Duje Čop,8419.0,Right Foot,Goal,43.1,L
3825822,La Liga,2015/2016,2,49,False,,Las Palmas,Jonathan Viera Ramos,10755.0,Right Foot,Goal,42.4,L
3825820,La Liga,2015/2016,1,26,False,,Sevilla,Kevin Gameiro,6401.0,Right Foot,Saved,38.2,R
3825820,La Liga,2015/2016,2,57,False,,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Foot,Off T,40.5,C
3825818,La Liga,2015/2016,1,12,False,,Las Palmas,Jonathan Viera Ramos,10755.0,Right Foot,Saved,37.6,R
3825887,La Liga,2015/2016,2,53,False,,Granada,Youssef El-Arabi,27109.0,Right Foot,Goal,36.7,R
3825757,La Liga,2015/2016,1,11,False,,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Foot,Goal,36.8,R
3825641,La Liga,2015/2016,1,41,False,,Athletic Club,Aritz Aduriz Zubeldia,6394.0,Right Foot,Saved,42.4,L
3825803,La Liga,2015/2016,2,71,False,,Granada,Youssef El-Arabi,27109.0,Right Foot,Goal,42.7,L
3825798,La Liga,2015/2016,1,33,False,,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Foot,Goal,36.5,R
3825796,La Liga,2015/2016,1,27,False,,Las Palmas,Jonathan Viera Ramos,10755.0,Right Foot,Goal,43.0,L
3825795,La Liga,2015/2016,2,60,False,,Atlético Madrid,Antoine Griezmann,5487.0,Left Foot,Goal,43.3,L
3825792,La Liga,2015/2016,1,23,False,,Granada,Youssef El-Arabi,27109.0,Right Foot,Goal,43.6,L
3825785,La Liga,2015/2016,1,35,False,,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Foot,Saved,42.4,L
3825779,La Liga,2015/2016,2,83,False,,Eibar,Saúl Berjón Pérez,24070.0,Right Foot,Goal,37.9,R
3825678,La Liga,2015/2016,2,81,False,,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Foot,Goal,41.7,L
3825638,La Liga,2015/2016,2,71,False,,Valencia,Francisco Alcácer García,6402.0,Right Foot,Goal,37.2,R
3825595,La Liga,2015/2016,1,42,False,,Villarreal,Bruno Soriano Llido,22819.0,Left Foot,Goal,36.8,R
3825572,La Liga,2015/2016,2,60,False,,Real Betis,Rubén Castro Martín,6832.0,Right Foot,Saved,42.4,L
3825707,La Liga,2015/2016,2,79,False,,Las Palmas,Jonathan Viera Ramos,10755.0,Right Foot,Goal,38.5,C
3825700,La Liga,2015/2016,1,29,False,,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Foot,Goal,36.6,R
3825698,La Liga,2015/2016,1,40,False,,RC Deportivo La Coruña,Lucas Pérez Martínez,6732.0,Left Foot,Goal,41.9,L
3825694,La Liga,2015/2016,2,65,False,,Eibar,Saúl Berjón Pérez,24070.0,Right Foot,Saved,37.1,R
3825692,La Liga,2015/2016,2,74,False,,Sevilla,Kevin Gameiro,6401.0,Right Foot,Goal,37.9,R
3825675,La Liga,2015/2016,1,23,False,,Athletic Club,Aritz Aduriz Zubeldia,6394.0,Right Foot,Goal,40.2,C
3825669,La Liga,2015/2016,2,72,False,,Rayo Vallecano,Roberto Trashorras Gayoso,26848.0,Right Foot,Saved,39.2,C
3825668,La Liga,2015/2016,2,62,False,,Sporting Gijón,Jonathan Rodríguez Menéndez,6581.0,Left Foot,Saved,37.6,R
3825667,La Liga,2015/2016,1,41,False,,Eibar,Daniel García Carrillo,6775.0,Right Foot,Saved,37.8,R
3825662,La Liga,2015/2016,1,25,False,,Celta Vigo,Manuel Agudo Durán,6724.0,Right Foot,Saved,36.9,R
3825660,La Liga,2015/2016,2,69,False,,Barcelona,Luis Alberto Suárez Díaz,5246.0,Right Foot,Goal,36.8,R
3825623,La Liga,2015/2016,1,38,False,,Málaga,Sérgio Paulo Barbosa Valente,25859.0,Left Foot,Saved,42.4,L
3825623,La Liga,2015/2016,2,87,False,,Valencia,Daniel Parejo Muñoz,6595.0,Right Foot,Goal,39.5,C
3825601,La Liga,2015/2016,1,39,False,,Rayo Vallecano,Roberto Trashorras Gayoso,26848.0,Right Foot,Goal,37.3,R
3825647,La Liga,2015/2016,2,63,False,,Valencia,Francisco Alcácer García,6402.0,Right Foot,Goal,37.0,R
3825877,La Liga,2015/2016,1,44,False,,Athletic Club,Aritz Aduriz Zubeldia,6394.0,Right Foot,Post,36.0,R
3825874,La Liga,2015/2016,2,49,False,,Sevilla,Éver Maximiliano David Banega,5504.0,Right Foot,Goal,38.0,R
3825874,La Liga,2015/2016,2,59,False,,Sevilla,Kevin Gameiro,6401.0,Right Foot,Goal,37.3,R
3825874,La Liga,2015/2016,2,80,False,,Sevilla,Yevhen Konoplyanka,8523.0,Right Foot,Goal,37.1,R
3825870,La Liga,2015/2016,1,37,False,,Athletic Club,Aritz Aduriz Zubeldia,6394.0,Right Foot,Goal,43.7,L
3825868,La Liga,2015/2016,1,15,False,,Celta Vigo,Iago Aspas Juncal,5217.0,Left Foot,Goal,41.9,L
3825853,La Liga,2015/2016,2,85,False,,Granada,Youssef El-Arabi,27109.0,Right Foot,Goal,42.7,L
3825653,La Liga,2015/2016,2,60,False,,Eibar,Saúl Berjón Pérez,24070.0,Right Foot,Goal,37.4,R
3825650,La Liga,2015/2016,2,66,False,,Real Betis,Rubén Castro Martín,6832.0,Right Foot,Goal,38.8,C
3825755,La Liga,2015/2016,2,49,False,,Sporting Gijón,Arnaldo Antonio Sanabria Ayala,6880.0,Right Foot,Goal,43.3,L
3825754,La Liga,2015/2016,1,32,False,,Las Palmas,Jonathan Viera Ramos,10755.0,Right Foot,Goal,43.4,L
3825753,La Liga,2015/2016,2,54,False,,Villarreal,Bruno Soriano Llido,22819.0,Left Foot,Goal,43.2,L
3825747,La Liga,2015/2016,2,49,False,,Eibar,Borja González Tomás,6566.0,Right Foot,Goal,36.9,R
3825734,La Liga,2015/2016,2,74,False,,Real Sociedad,Xabier Prieto Argarate,6690.0,Right Foot,Goal,39.8,C
3825727,La Liga,2015/2016,2,73,False,,Eibar,Borja González Tomás,6566.0,Right Foot,Goal,39.3,C
3825726,La Liga,2015/2016,2,58,False,,Sevilla,Kevin Gameiro,6401.0,Right Foot,Goal,37.5,R
3825722,La Liga,2015/2016,2,57,False,,Getafe,Pedro León Sánchez Gil,6907.0,Right Foot,Post,36.0,R
3825719,La Liga,2015/2016,1,16,False,,Athletic Club,Aritz Aduriz Zubeldia,6394.0,Right Foot,Goal,36.6,R
3825721,La Liga,2015/2016,2,94,False,,Villarreal,Bruno Soriano Llido,22819.0,Left Foot,Goal,37.8,R
3825718,La Liga,2015/2016,1,45,False,,Valencia,Daniel Parejo Muñoz,6595.0,Right Foot,Goal,43.4,L
3825715,La Liga,2015/2016,2,65,False,,Málaga,Nordin Amrabat,3302.0,Right Foot,Saved,42.0,L
3825710,La Liga,2015/2016,1,23,False,,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Foot,Off T,41.5,C
3825710,La Liga,2015/2016,1,41,False,,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Foot,Goal,43.8,L
3825634,La Liga,2015/2016,1,39,False,,Real Betis,Rubén Castro Martín,6832.0,Right Foot,Goal,37.1,R
3825633,La Liga,2015/2016,1,35,False,,Rayo Vallecano,Roberto Trashorras Gayoso,26848.0,Right Foot,Goal,36.5,R
3825633,La Liga,2015/2016,2,92,False,,Espanyol,Jorge Franco Alviz,6624.0,Right Foot,Saved,42.7,L
3825627,La Liga,2015/2016,1,21,False,,Barcelona,Neymar da Silva Santos Junior,4320.0,Right Foot,Goal,37.5,R
3825627,La Liga,2015/2016,1,31,False,,Barcelona,Neymar da Silva Santos Junior,4320.0,Right Foot,Goal,42.6,L
3825621,La Liga,2015/2016,1,21,False,,Atlético Madrid,Antoine Griezmann,5487.0,Left Foot,Saved,41.7,L
3825617,La Liga,2015/2016,2,73,False,,Barcelona,Neymar da Silva Santos Junior,4320.0,Right Foot,Goal,36.9,R
3825615,La Liga,2015/2016,1,29,False,,Espanyol,Felipe Salvador Caicedo Corozo,7781.0,Left Foot,Saved,42.6,L
3825592,La Liga,2015/2016,1,43,False,,Espanyol,Gerard Moreno Balaguero,6766.0,Left Foot,Goal,43.2,L
3825585,La Liga,2015/2016,1,12,False,,Celta Vigo,Fabián Ariel Orellana Valenzuela,7105.0,Right Foot,Goal,43.2,L
3825581,La Liga,2015/2016,1,16,False,,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Foot,Goal,43.3,L
3825578,La Liga,2015/2016,1,33,False,,Eibar,Saúl Berjón Pérez,24070.0,Right Foot,Goal,40.1,C
3825577,La Liga,2015/2016,1,25,False,,Granada,Youssef El-Arabi,27109.0,Right Foot,Goal,43.5,L
3825574,La Liga,2015/2016,1,10,False,,Celta Vigo,Manuel Agudo Durán,6724.0,Right Foot,Goal,38.3,R
266498,La Liga,2015/2016,1,10,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Saved,42.3,L
266653,La Liga,2015/2016,2,68,False,,Barcelona,Luis Alberto Suárez Díaz,5246.0,Right Foot,Saved,38.8,C
265944,La Liga,2015/2016,2,73,False,,Barcelona,Luis Alberto Suárez Díaz,5246.0,Right Foot,Goal,43.2,L
265944,La Liga,2015/2016,2,76,False,,Barcelona,Luis Alberto Suárez Díaz,5246.0,Right Foot,Goal,39.3,C
265944,La Liga,2015/2016,2,85,False,,Barcelona,Neymar da Silva Santos Junior,4320.0,Right Foot,Goal,38.6,C
267611,La Liga,2015/2016,2,66,False,,Barcelona,Neymar da Silva Santos Junior,4320.0,Right Foot,Off T,40.2,C
266236,La Liga,2015/2016,1,30,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Saved,36.8,R
266815,La Liga,2015/2016,2,61,False,,Barcelona,Luis Alberto Suárez Díaz,5246.0,Right Foot,Saved,37.1,R
266106,La Liga,2015/2016,1,40,False,,Barcelona,Neymar da Silva Santos Junior,4320.0,Right Foot,Goal,37.5,R
266149,La Liga,2015/2016,1,6,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,43.7,L
266056,La Liga,2015/2016,2,75,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,40.1,C
267327,La Liga,2015/2016,1,28,False,,Barcelona,Neymar da Silva Santos Junior,4320.0,Right Foot,Post,42.5,L
266490,La Liga,2015/2016,2,60,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,41.9,L
266490,La Liga,2015/2016,2,75,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Off T,41.1,C
266254,La Liga,2015/2016,1,38,False,,Celta Vigo,John Guidetti,6038.0,Right Foot,Goal,37.3,R
266254,La Liga,2015/2016,2,80,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Wayward,43.2,L
3890563,1. Bundesliga,2015/2016,2,68,False,,Ingolstadt,Moritz Hartmann,40464.0,Right Foot,Goal,36.9,R
3890534,1. Bundesliga,2015/2016,1,4,False,,Schalke 04,Klaas-Jan Huntelaar,8060.0,Right Foot,Saved,37.9,R
3890477,1. Bundesliga,2015/2016,2,92,False,,Bayer Leverkusen,Hakan Çalhanoğlu,7039.0,Right Foot,Goal,42.8,L
3890472,1. Bundesliga,2015/2016,2,64,False,,Werder Bremen,Claudio Miguel Pizarro Bossio,11132.0,Right Foot,Goal,43.6,L
3890463,1. Bundesliga,2015/2016,2,57,False,,FSV Mainz 05,Yunus Mallı,8679.0,Right Foot,Goal,36.5,R
3890427,1. Bundesliga,2015/2016,2,62,False,,Bayer Leverkusen,Javier Hernández Balcázar,3058.0,Right Foot,Goal,43.4,L
3890330,1. Bundesliga,2015/2016,2,70,False,,Bayer Leverkusen,Hakan Çalhanoğlu,7039.0,Right Foot,Off T,40.1,C
3890301,1. Bundesliga,2015/2016,2,73,False,,Borussia Dortmund,Pierre-Emerick Aubameyang,3712.0,Right Foot,Goal,36.8,R
3890278,1. Bundesliga,2015/2016,2,59,False,,Bayern Munich,Thomas Müller,5562.0,Right Foot,Goal,40.3,C
3890278,1. Bundesliga,2015/2016,2,70,False,,Bayern Munich,Arjen Robben,8218.0,Left Foot,Goal,36.7,R
69151,La Liga,2007/2008,2,71,False,,Levante UD,Emilio José Viqueira Moure,26399.0,Right Foot,Goal,43.5,L
69169,La Liga,2007/2008,1,34,False,,Barcelona,Ronaldo de Assis Moreira,25879.0,Right Foot,Goal,36.4,R
68360,La Liga,2007/2008,1,40,False,,Levante UD,Rahamat Riga Mustapha,26181.0,Right Foot,Goal,36.8,R
69186,La Liga,2007/2008,2,80,False,,Real Murcia CF,Iván Daniel Alonso Vallejo,26243.0,Left Foot,Goal,41.5,C
68365,La Liga,2007/2008,2,61,False,,Atlético Madrid,Diego Forlán Corazo,26199.0,Right Foot,Goal,41.8,L
68364,La Liga,2007/2008,1,12,False,,Villarreal,Marcos Antonio Senna da Silva,20135.0,Right Foot,Goal,41.8,L
68364,La Liga,2007/2008,1,34,False,,Villarreal,Marcos Antonio Senna da Silva,20135.0,Right Foot,Goal,40.2,C
69170,La Liga,2007/2008,1,40,False,,Barcelona,Ronaldo de Assis Moreira,25879.0,Right Foot,Goal,43.5,L
69158,La Liga,2007/2008,2,80,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,41.8,L
69148,La Liga,2007/2008,2,79,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,43.3,L
69184,La Liga,2007/2008,2,81,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,37.4,R
69182,La Liga,2007/2008,1,42,False,,Real Zaragoza,Diego Alberto Milito,19294.0,Right Foot,Off T,39.0,C
69182,La Liga,2007/2008,2,82,False,,Barcelona,Ronaldo de Assis Moreira,25879.0,Right Foot,Goal,43.6,L
68361,La Liga,2007/2008,2,77,False,,Real Madrid,Ruud van Nistelrooy,19729.0,Right Foot,Goal,43.6,L
69141,La Liga,2007/2008,1,5,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,41.8,L
18243,Champions League,2015/2016,2,47,False,,Atlético Madrid,Antoine Griezmann,5487.0,Left Foot,Post,40.3,C
18243,Champions League,2015/2016,5,120,True,1.0,Real Madrid,Lucas Vázquez Iglesias,5200.0,Right Foot,Goal,42.8,L
18243,Champions League,2015/2016,5,120,True,2.0,Atlético Madrid,Antoine Griezmann,5487.0,Left Foot,Goal,38.0,R
18243,Champions League,2015/2016,5,121,True,2.0,Real Madrid,Marcelo Vieira da Silva Júnior,5552.0,Left Foot,Goal,43.6,L
18243,Champions League,2015/2016,5,121,True,3.0,Atlético Madrid,Gabriel Fernández Arenas,6384.0,Right Foot,Goal,36.8,R
18243,Champions League,2015/2016,5,122,True,3.0,Real Madrid,Gareth Frank Bale,6399.0,Left Foot,Goal,43.6,L
18243,Champions League,2015/2016,5,123,True,4.0,Atlético Madrid,Saúl Ñíguez Esclapez,6381.0,Left Foot,Goal,36.8,R
18243,Champions League,2015/2016,5,124,True,4.0,Real Madrid,Sergio Ramos García,5201.0,Right Foot,Goal,43.4,L
18243,Champions League,2015/2016,5,124,True,5.0,Atlético Madrid,Juan Francisco Torres Belén,6375.0,Right Foot,Post,36.0,R
18243,Champions League,2015/2016,5,125,True,5.0,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Foot,Goal,42.6,L
3813314,Indian Super league,2021/2022,1,26,False,,Mohun Bagan Super Giant,Roy Krishna,163344.0,Right Foot,Goal,41.8,L
3827767,Indian Super league,2021/2022,5,120,True,1.0,Kerala Blasters,Marko Lešković,20837.0,Right Foot,Saved,38.1,R
3827767,Indian Super league,2021/2022,5,121,True,1.0,Hyderabad,João Victor de Albuquerque Bruno,26675.0,Right Foot,Goal,37.4,R
3827767,Indian Super league,2021/2022,5,124,True,2.0,Kerala Blasters,Nishu Kumar Tashni,127056.0,Right Foot,Saved,37.8,R
3827767,Indian Super league,2021/2022,5,124,True,2.0,Hyderabad,Javier Siverio Toro,41858.0,Right Foot,Off T,38.1,R
3827767,Indian Super league,2021/2022,5,125,True,3.0,Kerala Blasters,Ayush Adhikari,163358.0,Right Foot,Goal,43.4,L
3827767,Indian Super league,2021/2022,5,126,True,3.0,Hyderabad,Khassa Camara,32394.0,Right Foot,Goal,42.9,L
3827767,Indian Super league,2021/2022,5,128,True,4.0,Kerala Blasters,Jeakson Singh Thaunaojam,163355.0,Right Foot,Saved,43.2,L
3827767,Indian Super league,2021/2022,5,128,True,4.0,Hyderabad,Halicharan Narzary,164489.0,Left Foot,Goal,38.8,C
3817870,Indian Super league,2021/2022,1,24,False,,Kerala Blasters,Jorge Rolando Pereyra Díaz,28251.0,Right Foot,Goal,36.7,R
3817870,Indian Super league,2021/2022,2,62,False,,Goa,Airam López Cabrera,13607.0,Left Foot,Goal,43.7,L
3817866,Indian Super league,2021/2022,1,46,False,,Kerala Blasters,Álvaro Vázquez García,24035.0,Right Foot,Goal,38.0,R
3817866,Indian Super league,2021/2022,2,70,False,,Mumbai City,Diego Maurício Machado de Brito,192018.0,Right Foot,Goal,36.8,R
3817872,Indian Super league,2021/2022,2,48,False,,Bengaluru,Cleiton Augusto Oliveira Silva,162209.0,Right Foot,Goal,36.5,R
3817901,Indian Super league,2021/2022,2,70,False,,Mumbai City,Igor Angulo Albóniga,8038.0,Left Foot,Saved,40.6,C
3817901,Indian Super league,2021/2022,2,85,False,,Mumbai City,Diego Maurício Machado de Brito,192018.0,Right Foot,Goal,40.1,C
3817901,Indian Super league,2021/2022,2,93,False,,Jamshedpur,Greg Stewart,13322.0,Left Foot,Goal,43.4,L
3817881,Indian Super league,2021/2022,1,44,False,,Jamshedpur,Greg Stewart,13322.0,Left Foot,Goal,43.1,L
